channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-0.071981906890869141,0.097249150276184082,0.097047209739685059,-0.15665531158447266,-0.070381402969360352,-0.070678830146789551,-0.048273444175720215,-1.0,1408224239.229114,70
-0.071474075317382812,0.09700310230255127,0.10605537891387939,-0.095006465911865234,-0.034773826599121094,-0.071890950202941895,-0.048228979110717773,-1.0,1408224239.234063,70
-0.083521127700805664,0.093830704689025879,0.067538976669311523,-0.15562283992767334,-0.082435131072998047,-0.081091761589050293,-0.057007908821105957,-1.0,1408224239.237172,70
-0.085565924644470215,0.093667745590209961,0.053606986999511719,-0.22500944137573242,-0.1241229772567749,-0.081036210060119629,-0.058111667633056641,-1.0,1408224239.241014,70
-0.073786616325378418,0.096792340278625488,0.090383410453796387,-0.17309629917144775,-0.081677556037902832,-0.071866393089294434,-0.049528002738952637,-1.0,1408224239.245002,70
-0.070217370986938477,0.097376346588134766,0.10903739929199219,-0.097182512283325195,-0.034603476524353027,-0.070704102516174316,-0.047278285026550293,-1.0,1408224239.250172,70
-0.081615090370178223,0.094299554824829102,0.074520230293273926,-0.13950014114379883,-0.071128010749816895,-0.079784035682678223,-0.055624961853027344,-1.0,1408224239.254138,70
-0.086566925048828125,0.093365311622619629,0.051498770713806152,-0.22081875801086426,-0.12285423278808594,-0.082052469253540039,-0.05892026424407959,-1.0,1408224239.258099,70
-0.07578122615814209,0.09632718563079834,0.08317101001739502,-0.18880307674407959,-0.092855930328369141,-0.073236346244812012,-0.050974369049072266,-1.0,1408224239.26224,70
-0.069491147994995117,0.097606539726257324,0.1101231575012207,-0.10367691516876221,-0.037476062774658203,-0.069872856140136719,-0.046708226203918457,-1.0,1408224239.266059,70
-0.079504013061523438,0.094803452491760254,0.08186793327331543,-0.1247786283493042,-0.060378670692443848,-0.078269243240356445,-0.054139971733093262,-1.0,1408224239.270075,70
-0.087088704109191895,0.093150854110717773,0.051340818405151367,-0.21254098415374756,-0.11864113807678223,-0.082699060440063477,-0.059343934059143066,-1.0,1408224239.274042,70
-0.078029513359069824,0.095728397369384766,0.075747251510620117,-0.2025984525680542,-0.10313582420349121,-0.074910879135131836,-0.052493095397949219,-1.0,1408224239.277994,70
-0.069347739219665527,0.09768211841583252,0.10921764373779297,-0.11388587951660156,-0.043125391006469727,-0.069528460502624512,-0.046495914459228516,-1.0,1408224239.282358,70
-0.077272534370422363,0.095366358757019043,0.089210748672485352,-0.11220419406890869,-0.050771951675415039,-0.076581358909606934,-0.052637457847595215,-1.0,1408224239.286142,70
-0.086930155754089355,0.093098998069763184,0.053205490112304688,-0.20067274570465088,-0.11173570156097412,-0.082932591438293457,-0.059461832046508789,-1.0,1408224239.290091,70
-0.080253481864929199,0.095155596733093262,0.068625688552856445,-0.2136765718460083,-0.11188292503356934,-0.076553940773010254,-0.054255127906799316,-1.0,1408224239.295028,70
-0.069760799407958984,0.097687244415283203,0.10651040077209473,-0.12701070308685303,-0.051022648811340332,-0.069431304931640625,-0.046723246574401855,-1.0,1408224239.299114,70
-0.075029611587524414,0.095999360084533691,0.096153974533081055,-0.10244870185852051,-0.042737603187561035,-0.074796915054321289,-0.050772666931152344,-1.0,1408224239.302968,70
-0.086207270622253418,0.093265533447265625,0.056918621063232422,-0.1860206127166748,-0.10255372524261475,-0.082566022872924805,-0.058776259422302246,-1.0,1408224239.306969,70
-0.082375884056091309,0.094600677490234375,0.06218719482421875,-0.22135746479034424,-0.11853408813476562,-0.07818150520324707,-0.055753231048583984,-1.0,1408224239.310985,70
-0.07075190544128418,0.097492575645446777,0.10202741622924805,-0.14236366748809814,-0.060817360877990723,-0.069833755493164062,-0.047368049621582031,-1.0,1408224239.315136,70
-0.073047995567321777,0.096528887748718262,0.10199832916259766,-0.096677303314208984,-0.03725731372833252,-0.073081374168395996,-0.04930722713470459,-1.0,1408224239.319166,70
-0.084990739822387695,0.093473076820373535,0.062023282051086426,-0.17005515098571777,-0.092126846313476562,-0.081877470016479492,-0.057946562767028809,-1.0,1408224239.322994,70
-0.084186553955078125,0.094046473503112793,0.056884407997131348,-0.22517752647399902,-0.12274324893951416,-0.079735755920410156,-0.057137250900268555,-1.0,1408224239.327072,70
-0.07216036319732666,0.09714055061340332,0.096233248710632324,-0.15871977806091309,-0.071714401245117188,-0.070742130279541016,-0.048473715782165527,-1.0,1408224239.331017,70
-0.071278691291809082,0.097010254859924316,0.10653972625732422,-0.09491884708404541,-0.034435629844665527,-0.071637868881225586,-0.048113822937011719,-1.0,1408224239.33722,70
-0.083274602890014648,0.093863606452941895,0.06838381290435791,-0.15334963798522949,-0.080822587013244629,-0.08081519603729248,-0.05684196949005127,-1.0,1408224239.340168,70
-0.085712790489196777,0.093584179878234863,0.053151726722717285,-0.22469604015350342,-0.12407970428466797,-0.081134200096130371,-0.058222532272338867,-1.0,1408224239.343968,70
-0.073996782302856445,0.096712946891784668,0.089454174041748047,-0.17520368099212646,-0.083082675933837891,-0.071982979774475098,-0.049610376358032227,-1.0,1408224239.348127,0
-0.070065975189208984,0.097408890724182129,0.10933887958526611,-0.097643733024597168,-0.034632563591003418,-0.070399761199951172,-0.047220230102539062,-1.0,1408224239.352031,0
-0.081352114677429199,0.094324827194213867,0.07547152042388916,-0.1372905969619751,-0.069489598274230957,-0.079499959945678711,-0.05554652214050293,-1.0,1408224239.356175,0
-0.086688876152038574,0.09328615665435791,0.051321148872375488,-0.21984374523162842,-0.12233543395996094,-0.082099556922912598,-0.059095382690429688,-1.0,1408224239.360191,0
-0.076084256172180176,0.096202969551086426,0.082170963287353516,-0.19060790538787842,-0.094135642051696777,-0.07339322566986084,-0.051259160041809082,-1.0,1408224239.364013,0
-0.06943047046661377,0.097597360610961914,0.11011075973510742,-0.10465788841247559,-0.037925601005554199,-0.069720149040222168,-0.046694159507751465,-1.0,1408224239.368014,0
-0.079187512397766113,0.094840288162231445,0.082868218421936035,-0.12272822856903076,-0.05883336067199707,-0.077996373176574707,-0.053969144821166992,-1.0,1408224239.371987,0
-0.087069392204284668,0.093109250068664551,0.051457524299621582,-0.21094775199890137,-0.11768949031829834,-0.082700848579406738,-0.059440970420837402,-1.0,1408224239.372145,0
-0.078302860260009766,0.09563291072845459,0.074704289436340332,-0.2041703462600708,-0.10431551933288574,-0.075075149536132812,-0.052836894989013672,-1.0,1408224239.376004,0
-0.069323897361755371,0.09771120548248291,0.10898792743682861,-0.11528909206390381,-0.043882250785827637,-0.069400668144226074,-0.046474575996398926,-1.0,1408224239.381183,0
-0.076924562454223633,0.095461726188659668,0.090249419212341309,-0.11034262180328369,-0.049289345741271973,-0.076325654983520508,-0.05222010612487793,-1.0,1408224239.385289,0
-0.086875081062316895,0.093104362487792969,0.053568005561828613,-0.19860875606536865,-0.11042237281799316,-0.082916140556335449,-0.059327960014343262,-1.0,1408224239.389227,0
-0.080514669418334961,0.095077991485595703,0.067665934562683105,-0.21477890014648438,-0.11278271675109863,-0.0767822265625,-0.05446934700012207,-1.0,1408224239.393143,0
-0.069836974143981934,0.097667098045349121,0.10598218441009521,-0.12880885601043701,-0.052134394645690918,-0.069469451904296875,-0.046812772750854492,-1.0,1408224239.397047,0
-0.074736118316650391,0.096053004264831543,0.096985101699829102,-0.101326584815979,-0.041780948638916016,-0.074629426002502441,-0.050633072853088379,-1.0,1408224239.401151,0
-0.086033344268798828,0.093232154846191406,0.057470321655273438,-0.18385958671569824,-0.1011505126953125,-0.082677006721496582,-0.058701157569885254,-1.0,1408224239.405147,0
-0.082602620124816895,0.094519138336181641,0.061314105987548828,-0.22211337089538574,-0.11925625801086426,-0.078453660011291504,-0.056041836738586426,-1.0,1408224239.409099,0
-0.070881843566894531,0.097465276718139648,0.10129094123840332,-0.1445162296295166,-0.062242984771728516,-0.070005893707275391,-0.047632575035095215,-1.0,1408224239.413113,0
-0.072757840156555176,0.096593976020812988,0.10275864601135254,-0.095991373062133789,-0.036596179008483887,-0.072984814643859863,-0.049233913421630859,-1.0,1408224239.417352,0
-0.084776639938354492,0.093536257743835449,0.062826395034790039,-0.16764426231384277,-0.090537786483764648,-0.08183133602142334,-0.057939529418945312,-1.0,1408224239.422246,0
-0.084503769874572754,0.093988537788391113,0.056224584579467773,-0.22538983821868896,-0.12314188480377197,-0.080045461654663086,-0.057484865188598633,-1.0,1408224239.426373,0
-0.072457313537597656,0.097121000289916992,0.095366001129150391,-0.16095530986785889,-0.073263168334960938,-0.070942282676696777,-0.048700809478759766,-1.0,1408224239.430211,0
-0.071142196655273438,0.097083568572998047,0.10704469680786133,-0.094915270805358887,-0.034238934516906738,-0.071538925170898438,-0.04806065559387207,-1.0,1408224239.434309,0
-0.083073735237121582,0.093924760818481445,0.069303631782531738,-0.15102672576904297,-0.079226374626159668,-0.080741763114929199,-0.05673682689666748,-1.0,1408224239.43829,0
-0.085895657539367676,0.093546152114868164,0.052776932716369629,-0.22422540187835693,-0.12400329113006592,-0.081358432769775391,-0.058505535125732422,-1.0,1408224239.442303,0
-0.07426750659942627,0.096673846244812012,0.088506460189819336,-0.17726409435272217,-0.084579825401306152,-0.072198987007141113,-0.049995183944702148,-1.0,1408224239.446131,0
-0.069926261901855469,0.097458720207214355,0.10958075523376465,-0.098149299621582031,-0.034808039665222168,-0.070420265197753906,-0.047158598899841309,-1.0,1408224239.450087,0
-0.081035614013671875,0.094432830810546875,0.076485753059387207,-0.13497138023376465,-0.067884325981140137,-0.079395771026611328,-0.055295944213867188,-1.0,1408224239.454043,0
-0.086763501167297363,0.093284010887145996,0.051212310791015625,-0.21872258186340332,-0.12185060977935791,-0.082304596900939941,-0.059187531471252441,-1.0,1408224239.458053,0
-0.076334953308105469,0.09616541862487793,0.081183195114135742,-0.19242894649505615,-0.095559835433959961,-0.073680639266967773,-0.051525473594665527,-1.0,1408224239.46307,0
-0.069363236427307129,0.097658514976501465,0.11010587215423584,-0.10573649406433105,-0.038539767265319824,-0.069714069366455078,-0.046734452247619629,-1.0,1408224239.467065,0
-0.078868269920349121,0.094936370849609375,0.083898067474365234,-0.12074244022369385,-0.057416796684265137,-0.077872753143310547,-0.053824305534362793,-1.0,1408224239.47107,0
-0.087074041366577148,0.09311223030090332,0.051631689071655273,-0.20935547351837158,-0.11685919761657715,-0.082807302474975586,-0.059491872787475586,-1.0,1408224239.475077,0
-0.07864844799041748,0.095567584037780762,0.073760032653808594,-0.20566642284393311,-0.10555052757263184,-0.07530057430267334,-0.053075194358825684,-1.0,1408224239.479054,0
-0.069424986839294434,0.097681879997253418,0.10869228839874268,-0.11683297157287598,-0.044832706451416016,-0.069491744041442871,-0.046442866325378418,-1.0,1408224239.483084,0
-0.076628684997558594,0.095562219619750977,0.091236591339111328,-0.10872173309326172,-0.04805910587310791,-0.076054692268371582,-0.052049040794372559,-1.0,1408224239.487026,0
-0.086845874786376953,0.093124985694885254,0.053981423377990723,-0.19660794734954834,-0.1092684268951416,-0.082825183868408203,-0.059344053268432617,-1.0,1408224239.491057,0
-0.080964088439941406,0.094936370849609375,0.066622018814086914,-0.21603727340698242,-0.11393558979034424,-0.077066540718078613,-0.054786324501037598,-1.0,1408224239.495059,0
-0.070036888122558594,0.097600579261779785,0.10535132884979248,-0.13088059425354004,-0.05351865291595459,-0.069612860679626465,-0.047025322914123535,-1.0,1408224239.499043,0
-0.074501276016235352,0.096105217933654785,0.097838163375854492,-0.10022902488708496,-0.040885329246520996,-0.074434280395507812,-0.050573110580444336,-1.0,1408224239.503067,0
-0.08595120906829834,0.09330451488494873,0.058120608329772949,-0.18157386779785156,-0.099759817123413086,-0.082483768463134766,-0.058743715286254883,-1.0,1408224239.508064,0
-0.082947015762329102,0.094441890716552734,0.060511946678161621,-0.22279906272888184,-0.1200326681137085,-0.078702211380004883,-0.056245326995849609,-1.0,1408224239.512103,0
-0.071096539497375488,0.097418785095214844,0.10053026676177979,-0.14672279357910156,-0.063743233680725098,-0.070156097412109375,-0.047715902328491211,-1.0,1408224239.516061,0
-0.072491645812988281,0.09669041633605957,0.10346341133117676,-0.095477581024169922,-0.036047220230102539,-0.07278287410736084,-0.049103975296020508,-1.0,1408224239.520122,0
-0.084519505500793457,0.093616366386413574,0.063678741455078125,-0.16522848606109619,-0.088971734046936035,-0.081666111946105957,-0.057875394821166992,-1.0,1408224239.524057,0
-0.084685921669006348,0.093950033187866211,0.055595159530639648,-0.22554302215576172,-0.12355470657348633,-0.080185055732727051,-0.057668328285217285,-1.0,1408224239.528072,0
-0.072680830955505371,0.097065329551696777,0.09442436695098877,-0.16336572170257568,-0.074953198432922363,-0.071044564247131348,-0.048867225646972656,-1.0,1408224239.532066,0
-0.070957303047180176,0.097145915031433105,0.10756051540374756,-0.095090389251708984,-0.034110903739929199,-0.071265816688537598,-0.047858476638793945,-1.0,1408224239.536057,0
-0.082842826843261719,0.093969106674194336,0.070273637771606445,-0.14867246150970459,-0.077602505683898926,-0.080549716949462891,-0.056551337242126465,-1.0,1408224239.536282,0
-0.086081743240356445,0.093483686447143555,0.052406072616577148,-0.22370803356170654,-0.12392377853393555,-0.081519842147827148,-0.058621048927307129,-1.0,1408224239.540171,0
-0.074567556381225586,0.096604228019714355,0.087491273880004883,-0.17955398559570312,-0.086221575736999512,-0.072311043739318848,-0.050164699554443359,-1.0,1408224239.54431,0
-0.069829106330871582,0.097475409507751465,0.10979306697845459,-0.099016308784484863,-0.035156607627868652,-0.070181727409362793,-0.047004222869873047,-1.0,1408224239.549446,0
-0.08071744441986084,0.094507932662963867,0.077591419219970703,-0.13275623321533203,-0.066245198249816895,-0.079070806503295898,-0.055012106895446777,-1.0,1408224239.553315,0
-0.086858510971069336,0.093253612518310547,0.051162004470825195,-0.21759045124053955,-0.12127423286437988,-0.082320451736450195,-0.059181094169616699,-1.0,1408224239.557408,0
-0.076725959777832031,0.096084833145141602,0.080072402954101562,-0.19457507133483887,-0.097113251686096191,-0.073835134506225586,-0.051676154136657715,-1.0,1408224239.561303,0
-0.069390416145324707,0.097658753395080566,0.1100165843963623,-0.10716545581817627,-0.039239406585693359,-0.069598793983459473,-0.046567678451538086,-1.0,1408224239.565364,0
-0.078600168228149414,0.09501349925994873,0.084975600242614746,-0.11885225772857666,-0.05587923526763916,-0.077570915222167969,-0.053425073623657227,-1.0,1408224239.569434,0
-0.087069153785705566,0.093091249465942383,0.05186152458190918,-0.20768988132476807,-0.11582505702972412,-0.082877635955810547,-0.059317946434020996,-1.0,1408224239.573379,0
-0.07893979549407959,0.095502972602844238,0.072670459747314453,-0.20740020275115967,-0.10685932636260986,-0.075453639030456543,-0.053304314613342285,-1.0,1408224239.577401,0
-0.069427132606506348,0.097722530364990234,0.10830259323120117,-0.11881875991821289,-0.045966744422912598,-0.069291591644287109,-0.046608686447143555,-1.0,1408224239.581258,0
-0.076239347457885742,0.095646858215332031,0.092253208160400391,-0.10739171504974365,-0.046855330467224121,-0.075775384902954102,-0.051818013191223145,-1.0,1408224239.585393,0
-0.086673140525817871,0.093138813972473145,0.054523825645446777,-0.19461226463317871,-0.10792243480682373,-0.082833051681518555,-0.059221386909484863,-1.0,1408224239.589345,0
-0.081184625625610352,0.094908595085144043,0.065757632255554199,-0.21728825569152832,-0.1148841381072998,-0.077208876609802246,-0.054910182952880859,-1.0,1408224239.594365,0
-0.07010185718536377,0.09762108325958252,0.10483968257904053,-0.13311588764190674,-0.054789900779724121,-0.069501042366027832,-0.046938657760620117,-1.0,1408224239.598295,0
-0.074124932289123535,0.096215248107910156,0.09878838062286377,-0.099330663681030273,-0.039873600006103516,-0.074051976203918457,-0.050159573554992676,-1.0,1408224239.602293,0
-0.08572995662689209,0.093348264694213867,0.058880925178527832,-0.17928504943847656,-0.098119497299194336,-0.082356452941894531,-0.058534979820251465,-1.0,1408224239.606309,0
-0.083220124244689941,0.094359159469604492,0.059721469879150391,-0.22345829010009766,-0.12060248851776123,-0.078989028930664062,-0.056414246559143066,-1.0,1408224239.610296,0
-0.071288347244262695,0.097381234169006348,0.099707603454589844,-0.14918506145477295,-0.065272331237792969,-0.070327639579772949,-0.047834873199462891,-1.0,1408224239.614378,0
-0.072195172309875488,0.096762776374816895,0.10418081283569336,-0.095244765281677246,-0.035493612289428711,-0.072554826736450195,-0.048720359802246094,-1.0,1408224239.618326,0
-0.084253430366516113,0.093640565872192383,0.064635157585144043,-0.16275203227996826,-0.087116122245788574,-0.081567049026489258,-0.057442903518676758,-1.0,1408224239.622329,0
-0.084914207458496094,0.093873023986816406,0.055027127265930176,-0.22548270225524902,-0.12360084056854248,-0.080469727516174316,-0.05758357048034668,-1.0,1408224239.626308,0
-0.072940707206726074,0.09701085090637207,0.093440532684326172,-0.1657869815826416,-0.076487183570861816,-0.071372628211975098,-0.048759102821350098,-1.0,1408224239.630353,0
-0.07071530818939209,0.097198963165283203,0.10797929763793945,-0.095413565635681152,-0.033968210220336914,-0.071190834045410156,-0.047568440437316895,-1.0,1408224239.635332,0
-0.082502365112304688,0.094047307968139648,0.071318507194519043,-0.14619314670562744,-0.075734615325927734,-0.080335021018981934,-0.056285858154296875,-1.0,1408224239.639344,0
-0.08623349666595459,0.093435406684875488,0.052070498466491699,-0.22304928302764893,-0.12358641624450684,-0.081695437431335449,-0.058680057525634766,-1.0,1408224239.643313,0
-0.074893593788146973,0.096517682075500488,0.086351513862609863,-0.18190681934356689,-0.087798476219177246,-0.072615981101989746,-0.050292730331420898,-1.0,1408224239.647239,0
-0.069723010063171387,0.097496867179870605,0.10988485813140869,-0.10006916522979736,-0.035546064376831055,-0.070154309272766113,-0.046842694282531738,-1.0,1408224239.651234,0
-0.080409049987792969,0.094538688659667969,0.078591227531433105,-0.13069260120391846,-0.064618825912475586,-0.078928112983703613,-0.054746866226196289,-1.0,1408224239.655364,0
-0.086928486824035645,0.093191981315612793,0.051063776016235352,-0.21642720699310303,-0.12056994438171387,-0.082465648651123047,-0.059219837188720703,-1.0,1408224239.659305,0
-0.077115774154663086,0.095966219902038574,0.078855037689208984,-0.19676947593688965,-0.098628878593444824,-0.074115872383117676,-0.051786184310913086,-1.0,1408224239.663318,0
-0.069377303123474121,0.097668886184692383,0.10981738567352295,-0.10879027843475342,-0.040056943893432617,-0.069541454315185547,-0.046422719955444336,-1.0,1408224239.667217,0
-0.078210711479187012,0.095130681991577148,0.086083650588989258,-0.11691617965698242,-0.054322600364685059,-0.077272176742553711,-0.05312812328338623,-1.0,1408224239.671333,0
-0.087090611457824707,0.093099594116210938,0.052059769630432129,-0.2059473991394043,-0.11475980281829834,-0.082846999168395996,-0.059422612190246582,-1.0,1408224239.676238,0
-0.079317450523376465,0.095432281494140625,0.071541428565979004,-0.20914459228515625,-0.10818386077880859,-0.075750231742858887,-0.053435444831848145,-1.0,1408224239.680255,0
-0.069565057754516602,0.097721576690673828,0.10784602165222168,-0.12088441848754883,-0.04718470573425293,-0.06932377815246582,-0.046473979949951172,-1.0,1408224239.684311,0
-0.076009631156921387,0.095748782157897949,0.093273043632507324,-0.10601949691772461,-0.045681595802307129,-0.075509071350097656,-0.051462650299072266,-1.0,1408224239.6883,0
-0.086608767509460449,0.093193173408508301,0.055111408233642578,-0.1924283504486084,-0.10650324821472168,-0.082731485366821289,-0.05897676944732666,-1.0,1408224239.692323,0
-0.081542611122131348,0.094815254211425781,0.064759254455566406,-0.21850836277008057,-0.11588358879089355,-0.077573776245117188,-0.054935336112976074,-1.0,1408224239.696543,0
-0.070314884185791016,0.097588777542114258,0.10409438610076904,-0.13554608821868896,-0.056344985961914062,-0.069739699363708496,-0.04696202278137207,-1.0,1408224239.700245,0
-0.073873400688171387,0.096344113349914551,0.099645137786865234,-0.098557591438293457,-0.039127349853515625,-0.073793530464172363,-0.049970865249633789,-1.0,1408224239.70424,0
-0.085586309432983398,0.093409299850463867,0.05964052677154541,-0.17703580856323242,-0.096616387367248535,-0.082224726676940918,-0.058393359184265137,-1.0,1408224239.704711,0
-0.083542704582214355,0.094281315803527832,0.058930873870849609,-0.22424507141113281,-0.12127292156219482,-0.079157233238220215,-0.056547999382019043,-1.0,1408224239.70845,0
-0.07160496711730957,0.097327351570129395,0.098824858665466309,-0.15188384056091309,-0.066914796829223633,-0.070367336273193359,-0.047843813896179199,-1.0,1408224239.712551,0
-0.072037816047668457,0.096850156784057617,0.10485363006591797,-0.095218539237976074,-0.035051345825195312,-0.072234392166137695,-0.048457503318786621,-1.0,1408224239.716551,0
-0.084138751029968262,0.093682646751403809,0.065554022789001465,-0.16055119037628174,-0.085446834564208984,-0.081344962120056152,-0.057245016098022461,-1.0,1408224239.721424,0
-0.085284590721130371,0.093734025955200195,0.054401278495788574,-0.22576236724853516,-0.12384819984436035,-0.080624699592590332,-0.057735681533813477,-1.0,1408224239.725428,0
-0.073322653770446777,0.096875548362731934,0.092309832572937012,-0.16866075992584229,-0.078245878219604492,-0.071456074714660645,-0.04902350902557373,-1.0,1408224239.729345,0
-0.07062840461730957,0.097226858139038086,0.10831105709075928,-0.09628605842590332,-0.034083008766174316,-0.070973873138427734,-0.047397494316101074,-1.0,1408224239.73332,0
-0.082277059555053711,0.094094395637512207,0.072343587875366211,-0.14427292346954346,-0.074110746383666992,-0.080162405967712402,-0.055965662002563477,-1.0,1408224239.737472,0
-0.086419105529785156,0.093373298645019531,0.051751852035522461,-0.22288107872009277,-0.12341094017028809,-0.081833958625793457,-0.058735132217407227,-1.0,1408224239.741418,0
-0.075252890586853027,0.096405267715454102,0.085185885429382324,-0.18488729000091553,-0.089603304862976074,-0.072872638702392578,-0.050474405288696289,-1.0,1408224239.745359,0
-0.069710969924926758,0.09753262996673584,0.10995340347290039,-0.10176050662994385,-0.036162137985229492,-0.070039272308349609,-0.046695828437805176,-1.0,1408224239.749623,0
-0.080130696296691895,0.094674348831176758,0.079756498336791992,-0.12908673286437988,-0.063079476356506348,-0.078610658645629883,-0.054401755332946777,-1.0,1408224239.753258,0
-0.087007999420166016,0.093162178993225098,0.05115044116973877,-0.2157365083694458,-0.11993718147277832,-0.08256983757019043,-0.059129238128662109,-1.0,1408224239.757373,0
-0.077428936958312988,0.095833897590637207,0.077813625335693359,-0.1994253396987915,-0.10018575191497803,-0.074491620063781738,-0.051891326904296875,-1.0,1408224239.762359,0
-0.069363236427307129,0.097654581069946289,0.10964667797088623,-0.11111152172088623,-0.04107820987701416,-0.069498181343078613,-0.046388626098632812,-1.0,1408224239.768748,0
-0.077888846397399902,0.095208406448364258,0.087211728096008301,-0.11573302745819092,-0.052995443344116211,-0.076995372772216797,-0.052781581878662109,-1.0,1408224239.771515,0
-0.087066292762756348,0.093083739280700684,0.052414655685424805,-0.20479226112365723,-0.11374473571777344,-0.082856059074401855,-0.059230566024780273,-1.0,1408224239.774575,0
-0.079645276069641113,0.095286250114440918,0.070418953895568848,-0.21165657043457031,-0.10967457294464111,-0.076085805892944336,-0.053690433502197266,-1.0,1408224239.778101,0
-0.069574713706970215,0.097665667533874512,0.10736572742462158,-0.12384581565856934,-0.048648834228515625,-0.069418191909790039,-0.046586036682128906,-1.0,1408224239.782067,0
-0.075637698173522949,0.095763564109802246,0.09420168399810791,-0.10564053058624268,-0.044777274131774902,-0.075353741645812988,-0.051244258880615234,-1.0,1408224239.786077,0
-0.086443543434143066,0.093158960342407227,0.055611968040466309,-0.19115650653839111,-0.10532307624816895,-0.082774996757507324,-0.058936715126037598,-1.0,1408224239.790057,0
-0.081799864768981934,0.094697952270507812,0.063807845115661621,-0.22032880783081055,-0.1169898509979248,-0.077811002731323242,-0.055222153663635254,-1.0,1408224239.794052,0
-0.07043755054473877,0.097523212432861328,0.1034095287322998,-0.1384892463684082,-0.057945609092712402,-0.069719195365905762,-0.046984076499938965,-1.0,1408224239.798045,0
-0.073593258857727051,0.096347689628601074,0.10053789615631104,-0.098259329795837402,-0.038346171379089355,-0.073598742485046387,-0.049561500549316406,-1.0,1408224239.802051,0
-0.085389137268066406,0.093351244926452637,0.060406684875488281,-0.17495357990264893,-0.094978094100952148,-0.08221590518951416,-0.058127522468566895,-1.0,1408224239.807071,0
-0.083794832229614258,0.094139337539672852,0.058032035827636719,-0.22510814666748047,-0.12199866771697998,-0.079500317573547363,-0.056770920753479004,-1.0,1408224239.811051,0
-0.071764230728149414,0.097239851951599121,0.097845911979675293,-0.15467238426208496,-0.068814277648925781,-0.070537209510803223,-0.047998905181884766,-1.0,1408224239.815078,0
-0.071704506874084473,0.096874594688415527,0.1054764986038208,-0.09521794319152832,-0.034857630729675293,-0.072028756141662598,-0.048171281814575195,-1.0,1408224239.819031,0
-0.083820700645446777,0.093721151351928711,0.066544532775878906,-0.15805971622467041,-0.083811163902282715,-0.081201314926147461,-0.056992650032043457,-1.0,1408224239.823063,0
-0.085411787033081055,0.093687295913696289,0.053918123245239258,-0.22543215751647949,-0.12404525279998779,-0.080919861793518066,-0.057764172554016113,-1.0,1408224239.827027,0
-0.073521852493286133,0.096857070922851562,0.091346383094787598,-0.17078685760498047,-0.080040574073791504,-0.071687936782836914,-0.049155354499816895,-1.0,1408224239.831061,0
-0.070423603057861328,0.097292542457580566,0.10872232913970947,-0.096362948417663574,-0.03424370288848877,-0.070803046226501465,-0.047297954559326172,-1.0,1408224239.835052,0
-0.081953525543212891,0.094170451164245605,0.073421835899353027,-0.14135289192199707,-0.072422146797180176,-0.079994440078735352,-0.055684804916381836,-1.0,1408224239.839034,0
-0.086504340171813965,0.093361616134643555,0.051566839218139648,-0.22125780582427979,-0.12301218509674072,-0.081961631774902344,-0.058676362037658691,-1.0,1408224239.843346,0
-0.075531244277954102,0.096362113952636719,0.084103822708129883,-0.18621575832366943,-0.091222047805786133,-0.073065638542175293,-0.050603628158569336,-1.0,1408224239.848061,0
-0.06950986385345459,0.09757840633392334,0.11006772518157959,-0.10182487964630127,-0.036676645278930664,-0.069951176643371582,-0.046573162078857422,-1.0,1408224239.852222,0
-0.079724788665771484,0.094716072082519531,0.080857038497924805,-0.12570488452911377,-0.061371445655822754,-0.078467965126037598,-0.054181098937988281,-1.0,1408224239.856422,0
-0.087043523788452148,0.093147635459899902,0.051119208335876465,-0.2130047082901001,-0.11911702156066895,-0.082707881927490234,-0.059244871139526367,-1.0,1408224239.86025,0
-0.077754497528076172,0.095821380615234375,0.076598286628723145,-0.2001192569732666,-0.10176849365234375,-0.074689388275146484,-0.052302002906799316,-1.0,1408224239.864318,0
-0.069288492202758789,0.097725749015808105,0.10943937301635742,-0.1114201545715332,-0.042043328285217285,-0.06947779655456543,-0.046355247497558594,-1.0,1408224239.868349,0
-0.077421188354492188,0.09532618522644043,0.088305830955505371,-0.11262249946594238,-0.051560640335083008,-0.076768040657043457,-0.052438139915466309,-1.0,1408224239.86889,0
-0.086912035942077637,0.093109965324401855,0.052762866020202637,-0.20131862163543701,-0.11245870590209961,-0.082905888557434082,-0.059119582176208496,-1.0,1408224239.87245,0
-0.079940199851989746,0.095253348350524902,0.069398045539855957,-0.21136951446533203,-0.11072444915771484,-0.076377630233764648,-0.053828597068786621,-1.0,1408224239.876465,0
-0.06963956356048584,0.097724556922912598,0.10691225528717041,-0.124062180519104,-0.049773573875427246,-0.069443702697753906,-0.046528458595275879,-1.0,1408224239.88056,0
-0.075223326683044434,0.095924496650695801,0.095278739929199219,-0.10230648517608643,-0.043437004089355469,-0.07505190372467041,-0.050963163375854492,-1.0,1408224239.884418,0
-0.086267232894897461,0.093210339546203613,0.056221604347229004,-0.18680059909820557,-0.10366475582122803,-0.082754731178283691,-0.058834671974182129,-1.0,1408224239.88843,0
-0.082146763801574707,0.094644784927368164,0.062797904014587402,-0.21942758560180664,-0.1178356409072876,-0.078203916549682617,-0.055366754531860352,-1.0,1408224239.8937,0
-0.070576906204223633,0.097547173500061035,0.10267829895019531,-0.13895916938781738,-0.059402942657470703,-0.069834709167480469,-0.047131657600402832,-1.0,1408224239.897332,0
